"id","name","quality","address","phone","uid","lat","long","type","licence","expiration","administrator","capacity","ages","inspector","subsidiary","facility_id","inspections","inspection_first","inspection_last","inspection_shsi","inspection_complicant","inspection_violation","age_min","age_max"
10061,"Tysons Corner Children's Center, Inc",NA,"Suite 160, VIENNA, VA  22182","(703) 761-1161","10061_09d56e1a9460268dcddd816630e7c402",38.9095150000001,-77.22549,"Child Day Center","Two Year","April 25, 2023"," Andrew  Donehoo",71,"1 month - 6 years 11 months","Sheila F Nelson:  (804) 629-7489","No",423828,10,"Feb. 20, 2018","Oct. 27, 2022",0,0,1,0,6
42079,"Umavathy Giridhar",NA,"1101 Wintrol Court, HERNDON, VA  20170","(703) 870-7250","42079_bc43e359cbfe9e9dfb1340c5ceaf4c1c",38.9773325244791,-77.3930834873547,"Family Day Home","Two Year","Feb. 17, 2023",NA,7,"5 months - 12 years 11 months","Charles  Perkins:  (703) 309-3963","Yes",1109184,15,"Feb. 1, 2018","Aug. 25, 2022",5,0,9,0,12
17379,"Union Mill SACC",NA,"13611 Springstone Drive, CLIFTON, VA  20124","(703) 618-7653","17379_b1f9f94b319819b9d13396360b64841f",38.8205533422625,-77.417468874444,"Child Day Center","Two Year","April 11, 2024","Mr. Chris  Scales",100,"5 years - 12 years 11 months","Sheila F Nelson:  (804) 629-7489","Yes",884277,18,"March 13, 2018","Oct. 24, 2022",7,0,2,5,12
41547,"Unique Little Hands",1,"3000 Godwin Boulevard, SUFFOLK, VA  23434","(757) 925-3708","41547_9050b4b28228f1db37fe78c37876786d",36.7794250123107,-76.5832319653515,"Child Day Center","Two Year","May 1, 2024","Ms. Devonette  Thomas",67,"12 months - 12 years 11 months","Melinda  Popkin:  (757) 802-5281","Yes",1107880,21,"Feb. 7, 2018","Sept. 28, 2020",8,2,10,0,12
44850,"Unique Little Hands II",1,"179 Commerce Park Road, FRANKLIN, VA  23851","(757) 304-5811","44850_347f2bf178f5d982c2f2371bb674dc58",36.6675699812675,-76.9504709713862,"Child Day Center","Two Year","April 25, 2023"," Kawanna  Ward",52,"1 month - 12 years 11 months","Melinda  Popkin:  (757) 802-5281","Yes",1108475,18,"Oct. 17, 2018","May 2, 2022",8,0,9,0,12
42520,"United Christian Parish Preschool",4,"11508 North Shore Drive, RESTON, VA  20190","(703) 437-1127","42520_d9c6fba8bbcdd6f638b138b1a83bebfe",38.9657915239063,-77.3450944094663,"Child Day Center","Two Year","June 14, 2023"," Jane  Plum",99,"2 years - 6 years 11 months","Kristy  Atanackovic:  (804) 629-5032","No",1108144,10,"May 3, 2018","Oct. 27, 2022",0,0,8,2,6
9544,"United Community Learning Center",2,"2709 Popkins Lane, ALEXANDRIA, VA  22306","(703) 765-0909","9544_12603d7bf01486d10ef5a37af34ec0d7",38.7637814547698,-77.0795193394085,"Child Day Center","Two Year","Sept. 3, 2023","Ms. Torria  Baker",90,"1 month - 5 years 11 months","Kara  Wright:  (703) 537-6241","Yes",338193,24,"Feb. 16, 2018","May 30, 2018",8,2,12,0,5
13425,"University Montessori School",NA,"1034 Reservoir Road, CHARLOTTESVILLE, VA  22903","(434) 977-0583","13425_f7bb8d1006e895c44aae20a2fdeedd36",38.0258350111664,-78.5347449679555,"Child Day Center","Two Year","Sept. 30, 2023","Ms. Heather  Heisig",44,"2 years 6 months - 6 years","Michelle  Argenbright:  (540) 848-4123","No",676120,13,"Feb. 21, 2018","Sept. 27, 2022",0,0,11,2,6
34190,"Uzma Butt",NA,"8740 Talbott Farm Drive, ALEXANDRIA, VA  22309","(703) 780-7603","34190_3e702749a829fbf5e3cb9742c2b1c9b0",38.7204942892867,-77.1227888190759,"Family Day Home","Two Year","Nov. 25, 2024",NA,12,"2 months - 12 years 11 months","Kara  Wright:  (703) 537-6241","Yes",1107152,21,"March 26, 2018","Sept. 15, 2022",9,1,7,0,12
45876,"Uzma Khan",NA,"Apt. #203, ALEXANDRIA, VA  22306","(571) 289-5979","45876_5c389ad5a8de5788fed72d2632e0e7ff",38.7481447000001,-77.0829677999999,"Family Day Home","One Year","July 25, 2023",NA,5,"1 month - 12 years 11 months","Sarah  Marbert:  (703) 479-4678","No",1109956,7,"Jan. 9, 2020","Aug. 8, 2022",1,0,3,0,12
33851,"Uzma Malik",NA,"43035 Northlake Boulevard, LEESBURG, VA  20176","(703) 669-1996","33851_86549623f07f905b858b02ae9972bac7",39.1073860084207,-77.5139709829884,"Family Day Home","One Year","July 23, 2023",NA,12,"Birth - 12 years 11 months","Leah  Pagala:  (703) 537-6757","No",1107054,10,"July 20, 2018","July 20, 2022",0,0,9,0,12
37207,"Uzma Naseer",NA,"8133 Mount Vernon Highway, ALEXANDRIA, VA  22309","(571) 218-9727","37207_420f905ab42efeea46b3e2af922b5517",38.7375927431218,-77.0893544131375,"Family Day Home","Two Year","Dec. 3, 2023",NA,12,"Birth - 12 years 11 months","Tanya  Johnson:  (571) 423-6392","No",1108108,11,"Oct. 28, 2019","June 21, 2021",1,0,6,0,12
36272,"Uzma Salam",NA,"11819 Thomas Avenue, GREAT FALLS, VA  22066","(703) 945-4970","36272_72178ad2b693f3482a7923e94e4e60b5",39.0194906056949,-77.3559892910328,"Family Day Home","Two Year","Feb. 14, 2023",NA,12,"Birth - 12 years 11 months","Derek  Acosta:  (703) 554-4995","No",1107816,8,"Aug. 17, 2018","Jan. 19, 2022",0,0,3,0,12
37998,"Uzma Sheikh",NA,"6520 Columbia Pike, FALLS CHURCH, VA  22041","(703) 642-1694","37998_fe9d82db3da59565268407f75ed20c26",38.8382821990355,-77.1659624935901,"Family Day Home","One Year","Oct. 17, 2023",NA,12,"3 months - 12 years 11 months","Sandra  D'Imperio:  (703) 479-4675","Yes",1108295,14,"April 12, 2018","Aug. 8, 2022",5,0,10,0,12
43817,"VCU Child Development Center",NA,"1128 Floyd Avenue, RICHMOND, VA  23284","(804) 828-7377","43817_2e557707f45bf5860cfdea20489c85f7",37.5474240153783,-77.4563049978839,"Child Day Center","Two Year","Dec. 31, 2023","Mr. Kellie H. Holmes",76,"1 year 4 months - 5 years","Jennifer  Moore:  (540) 430-0384","No",1108236,11,"May 16, 2018","Nov. 7, 2022",0,1,8,1,5
43750,"VCUHS CDC @ N-DECK",NA,"607 North 10th Street, RICHMOND, VA  23298","(804) 828-6291","43750_93a89edf0d9a6b67d58ff7b8b5a061b0",37.5436229899263,-77.4293000145952,"Child Day Center","One Year","Dec. 31, 2023"," Sarah  Verno",190,"1 month - 6 years 11 months","Molly  Muscat:  (804) 588-2367","Yes",1108221,14,"May 10, 2018","July 20, 2022",3,0,7,0,6
43847,"VCUHS CDC @ Northside",NA,"800 West Graham Road, RICHMOND, VA  23222","(804) 828-1017","43847_81faddf2c020f1f20f83accee40802b5",37.5647279934793,-77.4426720000071,"Child Day Center","Two Year","Dec. 31, 2023"," Eric  Miller",100,"1 month - 5 years 11 months","Molly  Muscat:  (804) 588-2367","No",1108245,13,"May 18, 2018","July 25, 2022",4,0,10,0,5
46322,"VINCI School Merrifield",NA,"8408 Arlington Boulevard, FAIRFAX, VA  22031","(571) 278-1439","46322_83a38cd38d14892934e506415dfd18a8",38.8660658192197,-77.235093497315,"Child Day Center","Two Year","Nov. 4, 2023"," Dan  Yang",180,"3 months - 12 years 11 months","Stacy  Doyle:  (571) 835-0386","No",1108817,8,"May 4, 2021","Sept. 21, 2022",0,3,8,0,12
44335,"Valbona Bytyqi",NA,"4225 Laurel Road, ALEXANDRIA, VA  22309","(703) 577-7520","44335_06882d424b417b0bee0c3adebf4365fd",38.7235697352903,-77.1063417648461,"Family Day Home","Two Year","Oct. 3, 2023",NA,7,"3 months - 6 years 11 months","Mahrukh  Aziz:  (571) 835-4718","No",1109591,11,"April 4, 2018","July 21, 2022",0,0,4,0,6
46450,"Valdineide Zelna",NA,"46046 Earle Wallace Circle, STERLING, VA  20166","(703) 624-3080","46450_3200f1f8663965f7bc92e0d821723c94",38.9856060077369,-77.40793202883,"Family Day Home","Two Year","March 3, 2024",NA,12,"Birth - 5 years 11 months","Jessica  Willis:  (571) 352-1453","No",1110063,5,"Aug. 26, 2020","March 15, 2022",0,0,2,0,5
46905,"Valentia Rocha",NA,"6426 Overhill Road, FALLS CHURCH, VA  22042","(703) 930-6737","46905_118c0da8d99d53a905a8049e0bc406fd",38.8675127452554,-77.1619089213954,"Family Day Home","One Year","Sept. 11, 2023",NA,7,"Birth - 12 years 11 months","Ann  Dramstad:  (703) 314-0860","No",1110121,5,"March 12, 2021","Sept. 9, 2022",0,0,2,0,12
44844,"Valentyna Vorobyova",NA,"8100 Bright Meadow Lane, DUNN LORING, VA  22027","(571) 510-1612","44844_4b99f047c6a255f7dbddd6b7f0a3e60d",38.8911057072185,-77.2258006489024,"Family Day Home","Two Year","April 14, 2023",NA,12,"Birth - 12 years 11 months","Whitney  Mcgrath:  (571) 835-4717","No",1109727,10,"Oct. 4, 2018","Dec. 2, 2022",0,1,3,0,12
44400,"Valeria Delgadillo",NA,"7404 Gary Street, SPRINGFIELD, VA  22150","(571) 201-2938","44400_3be781b781e0b9ad526d20ed06c30d7a",38.7805662996977,-77.1986653270194,"Family Day Home","Two Year","Nov. 24, 2023",NA,7,"2 years - 7 years 11 months","Kimberly  Sawyer:  (571) 835-0599","No",1109609,11,"May 9, 2018","Dec. 6, 2022",0,0,6,2,7
47308,"Valerie Johnson",NA,"52 Fire Trail Lane, FREDERICKSBURG, VA  22406","(540) 845-7337","47308_479eb26e016ecf7c8aeebf4d6aaab403",38.404237999769,-77.5105919863612,"Family Day Home","One Year","Feb. 18, 2023",NA,12,"Birth - 12 years 11 months","Angela  Dudek:  (804) 629-8167","No",1110190,3,"July 27, 2021","Oct. 31, 2022",0,0,2,0,12
36365,"Valley Drive Preschool",NA,"3606 Seminary Road, ALEXANDRIA, VA  22304","(703) 519-3737","36365_0673842d78aeacbcf01ecc0c5df3b5aa",38.8173690153367,-77.0915939738469,"Child Day Center","Two Year","Oct. 20, 2023","Ms. Cynthia  Hodgkins",42,"2 years - 5 years 11 months","Shahana  Green:  (571) 423-6735","No",1106526,10,"May 9, 2018","Sept. 27, 2022",0,0,4,2,5
34981,"Valley Interfaith Child Care Center",2,"948 Heather Drive, BLACKSBURG, VA  24060","(540) 951-8101","34981_456cb2a6c10af07697d64fa1fca7b6a3",37.2228200208502,-80.4491340184813,"Child Day Center","Two Year","Oct. 23, 2024","Ms. Judy  Shelor",58,"1 month - 12 years 11 months","Julia  Kimbrough:  (804) 921-7596","Yes",1106251,20,"April 12, 2018","Sept. 22, 2022",10,0,7,0,12
39941,"Valley Montessori School",NA,"15 Southgate Court, HARRISONBURG, VA  22801","(540) 434-3070","39941_4fd6b3be35149e0fdb7ed7ac39fb0ec1",38.4126219984203,-78.8996760169508,"Child Day Center","Two Year","March 4, 2024","Ms. Danielle Renee Jahne",45,"1 year 4 months - 12 years","Amy  Tomblin:  (804) 629-3923","No",1107406,11,"Feb. 16, 2018","Sept. 22, 2022",0,0,5,1,12
19812,"Vanessa Parker",NA,"1762 Hancock Avenue, NORFOLK, VA  23509","(757) 277-5356","19812_32ca2a3cb4e7cb046df9ea82742133f5",36.8714759949928,-76.267991017675,"Family Day Home","Two Year","May 3, 2024",NA,9,"1 month - 12 years ","Heather  Harrell:  (757) 334-4329","Yes",961119,18,"April 13, 2018","May 11, 2022",9,0,8,0,12
46213,"Varinia Vergara",NA,"8226 Bates Road, LORTON, VA  22079","(703) 725-8687","46213_464b683e49d276527af2fbf7f895ac10",38.7085906037635,-77.2283949317543,"Family Day Home","Two Year","Dec. 27, 2023",NA,5,"1 month - 10 years 11 months","Shahana  Green:  (571) 423-6735","Yes",1110023,10,"May 28, 2020","Dec. 5, 2022",4,0,3,0,10
44798,"Vasundharadevi Tummala",NA,"13503 Copper Ridge Drive, HERNDON, VA  20171","(703) 793-8023","44798_db86143c7d89ab2c5228d52931a5358f",38.9388503688103,-77.4140277679144,"Family Day Home","One Year","March 5, 2023",NA,7,"1 month - 12 years 11 months","Whitney  Mcgrath:  (571) 835-4717","No",1109708,9,"Sept. 5, 2018","July 29, 2022",0,0,8,0,12
31291,"Velia Guzman",NA,"2303 Colts Brook Drive, RESTON, VA  20191","(703) 973-8343","31291_d15aab18474f88d700081e40ff806324",38.9473927016125,-77.3892625967922,"Family Day Home","One Year","Dec. 12, 2023",NA,12,"2 months - 5 years 11 months","Mark  Davis:  (804) 629-7103","No",1106153,9,"Oct. 29, 2018","Dec. 1, 2022",0,0,8,0,5
15595,"Verona Daycare",NA,"406 Lee Highway, VERONA, VA  24482","(540) 248-1212","15595_f49757db81f8211ae3d5c0d3ac532c50",38.2016899800867,-79.0095660365231,"Child Day Center","Two Year","March 9, 2023","Ms. Dana  Mccray",38,"2 years 6 months - 6 years","Beth  Orebaugh:  (540) 847-9173","No",821275,10,"March 7, 2018","Aug. 31, 2022",0,0,6,2,6
39273,"Veterans Memorial Park",NA,"14300 Featherstone Road, WOODBRIDGE, VA  22192","(703) 792-8794","39273_0144836318c609ff69cd83d1a9ebc2b8",38.6377795466535,-77.2496011908828,"Child Day Center","Two Year","April 10, 2023"," Chad  Tyrrell",24,"3 years - 5 years 11 months","Stephanie  Reed:  (540) 272-6558","No",1107215,8,"April 6, 2018","Nov. 18, 2022",0,0,4,3,5
41743,"Vickie MacMurdy",NA,"8537 Forrester Boulevard, SPRINGFIELD, VA  22152","(703) 913-1178","41743_70cd3476aec4a5199f12fc0b10130c8a",38.7912753125612,-77.2393965987672,"Family Day Home","Two Year","Nov. 11, 2024",NA,5,"9 months - 10 years 11 months","Kelly  Patterson-Savittiere:  (703) 479-4746","No",1109030,11,"Feb. 6, 2018","Oct. 18, 2022",0,0,1,0,10
18964,"Victoria Nnaji",NA,"5974 Jan Marr Drive, FALLS CHURCH, VA  22041","(703) 820-8679","18964_db9d1e5b562716a026918caf850b91ce",38.8629420096348,-77.1368163531352,"Family Day Home","Three Year","Dec. 8, 2025",NA,12,"2 months - 6 years 11 months","Pernille  Brandt:  (703) 203-8659","No",942611,10,"March 14, 2018","Dec. 1, 2022",0,0,3,0,6
15601,"Victory Children's Center",NA,"11123 Island  Road, BRISTOL, VA  24202","(276) 669-3008","15601_b97722b750a5d9e3a4aa63f3322b9e81",36.6274220061616,-82.1594099803639,"Child Day Center","Two Year","Feb. 29, 2024","Ms. Angie  Cook",105,"1 month - 12 years 11 months","Angela  Farmer:  (276) 608-2283","Yes",821461,23,"Feb. 8, 2018","Aug. 8, 2019",10,1,14,0,12
27398,"Victory Family YMCA",NA,"101 Long Green Boulevard, YORKTOWN, VA  23693","(757) 298-7900","27398_cf2c2d281529cf990f7ea0ed9f11515f",37.1122389971801,-76.4446100389793,"Child Day Center","Two Year","June 21, 2023"," Nikki  Jones",275,"4 years 9 months - 12 years","Michele  Patchett:  (757) 439-6816","Yes",1105064,15,"June 1, 2018","Nov. 23, 2022",0,1,8,4,12
47132,"Vidya Kumtakar",NA,"1615 N. Mckinley Rd, ARLINGTON, VA  22205","(202) 378-4979","47132_4be7c205474a1db122028022f8d3be04",38.8851079944918,-77.1420999696209,"Family Day Home","One Year","Dec. 7, 2023",NA,9,"3 months - 12 years 11 months","Kimberly  Sawyer:  (571) 835-0599","No",1110162,5,"May 10, 2021","Dec. 15, 2022",0,0,3,0,12
17351,"Vienna SACC",NA,"128 Center Street South, VIENNA, VA  22180","(703) 937-6060","17351_5a80515a05b7e780c2e760bbca353c4a",38.9011308825114,-77.263796570368,"Child Day Center","Two Year","Nov. 22, 2023","Mr. Chris  Scales",175,"5 years - 12 years 11 months","Derek  Acosta:  (703) 554-4995","Yes",883807,15,"Jan. 29, 2018","Nov. 18, 2021",7,0,6,5,12
39774,"Vigdonia Guzman",2,"6003 Kelley Court, ALEXANDRIA, VA  22312","(703) 582-8333","39774_7c71eab249ffe55cb2f6da294c2fdb80",38.8282599993182,-77.1354810321403,"Family Day Home","One Year","March 22, 2023",NA,9,"1 month - 5 years 11 months","Cynthia  Ford:  (703) 479-4679","No",1108654,10,"March 20, 2018","Feb. 6, 2020",0,0,9,0,5
34858,"Viktoriya Zubkova",NA,"812 Linfield Terrace, NE, LEESBURG, VA  20176","(703) 937-7620","34858_49c35f6092c96f5715c057ed55f4b712",39.1205619830268,-77.5343120179764,"Family Day Home","One Year","Oct. 24, 2023",NA,12,"2 months - 12 years 11 months","Mark  Davis:  (804) 629-7103","No",1107373,11,"April 25, 2018","Oct. 20, 2022",1,0,6,0,12
41769,"Villa Montessori Preschool",NA,"1609 Village Market Boulevard, LEESBURG, VA  20175","(571) 281-5800","41769_75cc6ce1ef3af04b9c803c4f9da8b886",39.0878580180406,-77.5239590264503,"Child Day Center","Two Year","Jan. 31, 2025"," Melissa Ann Camuti",87,"16 months - 6 years 11 months","Kara  Wright:  (703) 537-6241","No",1107926,11,"July 5, 2018","Dec. 28, 2022",0,2,6,0,6
45420,"Villa Montessori Stone Ridge",NA,"25075 White Sands Drive, CHANTILLY, VA  20152","(703) 327-0884","45420_c8b60fba5cb1db0c282878e888223cd1",38.9241659869087,-77.5436460215336,"Child Day Center","Two Year","Jan. 25, 2024"," Kimberly  Simmons",158,"1 month - 12 years 11 months","Mahrukh  Aziz:  (571) 835-4718","No",1108614,8,"July 26, 2019","Nov. 3, 2022",0,0,7,0,12
47327,"Village Montessori Academy",NA,"923 Buford Road, N. CHESTERFIELD, VA  23235","(804) 396-3611","47327_b86491d930aca18222c161091c15624e",37.5108059949758,-77.5516659941299,"Child Day Center","Two Year","March 6, 2024"," Amanda P Bolton",40,"2 years - 10 years 11 months","Heather  Dapper:  (804) 625-2304","No",1109091,4,"Aug. 6, 2021","Aug. 3, 2022",0,0,2,2,10
48217,"Village Montessori School of Bluemont LLC",NA,"33874 Snickersville Turnpike, BLUEMONT, VA  20135","(540) 554-2284","48217_7469446a5d97d49b12596a8dbc1f0908",39.1094889860179,-77.8288070009224,"Child Day Center","Two Year","Aug. 21, 2024"," Toby Yuni Gress",38,"3 years - 6 years 11 months","Lisa  Hudson:  (571) 389-2459","No",1109274,1,"Aug. 10, 2022","Aug. 10, 2022",0,0,0,3,6
44071,"Vinci School Alexandria North",NA,"1001 N. Fairfax Street, ALEXANDRIA, VA  22314","(703) 838-2028","44071_e2d7ac45f2a817dab7b90a2b99ae036a",38.814923008352,-77.0397809879108,"Child Day Center","Two Year","June 28, 2024"," Becky  Otwell",89,"3 months - 12 years 11 months","Tanya  Johnson:  (571) 423-6392","No",1108318,17,"April 6, 2018","Nov. 7, 2022",0,3,14,0,12
41931,"Vinci School of Alexandria",NA,"1601 Duke Street, ALEXANDRIA, VA  22314","(703) 838-2021","41931_d846a4ad443da049f1cd8869cc98d240",38.8044879999033,-77.0585830216569,"Child Day Center","Two Year","March 20, 2023"," Dan  Yang",145,"3 months - 12 years 11 months","Tanya  Johnson:  (571) 423-6392","No",1107952,20,"Jan. 30, 2018","Sept. 1, 2022",0,7,15,0,12
46320,"Vinci School- Arlington",NA,"3508 Lee Highway, ARLINGTON, VA  22207","(571) 278-1439","46320_2956b74ee29604c3ba1e4f63bb724f0c",38.8957520056962,-77.1036410318239,"Child Day Center","Two Year","April 8, 2023"," Sylvia (Director) Logiewa",96,"3 months - 12 years 11 months","Tanya  Johnson:  (571) 423-6392","No",1108815,11,"Aug. 26, 2020","Oct. 11, 2022",0,6,8,0,12
48223,"Vinny's Montessori Center",NA,"745 Bancker Road, NORFOLK, VA  23518","(757) 600-7618","48223_d0fff95560c2f0985c08ffa530e0f0cd",36.9174340120132,-76.25170196232,"Child Day Center","Conditional","Feb. 22, 2023","Ms. Phung T Bender",45,"6 months - 12 years ","Adrianna  Walden:  (757) 404-2487","No",1109277,2,"Aug. 5, 2022","Nov. 28, 2022",0,0,2,0,12
44708,"Virginia Beach Field House",NA,"2020 Landstown Centre Way, VIRGINIA BEACH, VA  23456","(757) 427-3955","44708_84497aa6e9e4434302a35852aebe1370",36.7683759875448,-76.0887450240966,"Child Day Center","Two Year","Aug. 20, 2023","Mr. Andrew  Hutton",150,"3 years - 12 years 11 months","Christopher  Robinson:  (757) 404-2322","No",1108442,10,"Dec. 20, 2018","Aug. 10, 2022",0,0,8,3,12
47496,"Virginia Montessori Academy",NA,"248 Loudoun Street SW, LEESBURG, VA  20175","(703) 777-9012","47496_74999751267f2cade9a1067de8b25702",39.1163839814795,-77.5706540223074,"Child Day Center","Two Year","April 7, 2024"," Hatsumi  Mann",48,"1 year 4 months - 12 years","Maria  Robles-Lopez:  (703) 397-3827","No",1109159,4,"Sept. 27, 2021","Sept. 21, 2022",0,0,4,1,12
17377,"Virginia Run SACC",NA,"15450 Martins Hundred Drive, CENTREVILLE, VA  20120","(703) 988-8960","17377_d09d4467aba497e6fbb19811903badb4",38.8521788496767,-77.4858959659403,"Child Day Center","Two Year","April 11, 2024","Mr. Chris  Scales",100,"5 years - 12 years 11 months","Cynthia  Ford:  (703) 479-4679","Yes",884251,14,"Oct. 10, 2018","Sept. 20, 2022",7,1,7,5,12
43862,"Virginia Tech Child Development Center for Learning and Research",5,"140 Wallace Hall, BLACKSBURG, VA  24061","(540) 231-6148","43862_92a1a30b1de950305664367ebe8c0c7f",37.2263750000001,-80.422,"Child Day Center","Two Year","Dec. 27, 2023","Ms Karen  Gallagher",48,"1 year 3 months - 9 years","Julia  Kimbrough:  (804) 921-7596","Yes",1108249,15,"May 5, 2018","Dec. 2, 2022",5,0,3,1,9
41103,"Virginia Zirkle",1,"913 Anderson Highway, CUMBERLAND, VA  23040","(804) 492-9128","41103_04c37986520568457a9ed021776a2d70",37.5201239890978,-78.1965179919249,"Family Day Home","Three Year","Nov. 10, 2025",NA,12,"1 month - 12 years 11 months","Heather  Dapper:  (804) 625-2304","No",1108888,10,"March 1, 2018","Nov. 10, 2022",0,0,0,0,12
40659,"Vision Montessori",NA,"Suite 100-A, ASHBURN, VA  20147","(703) 724-1500","40659_fc4f37b2b67195164fe397e02fc65fa0",39.0455200000001,-77.5181949999999,"Child Day Center","Two Year","April 5, 2023"," Hetal  Shah",89,"3 months - 12 years 11 months","Kristy  Atanackovic:  (804) 629-5032","No",1107621,11,"March 7, 2018","Aug. 24, 2022",0,1,9,0,12
39652,"Visions Child Development Center - Williamsburg Road",1,"Suite L, HENRICO, VA  23231","(804) 222-1648","39652_517d036e9fe584f919613b70d1dd927a",37.5185900000001,-77.352115,"Child Day Center","Two Year","June 27, 2024","Ms. Cheree  Snead",75,"1 month - 12 years 11 months","Heather  Dapper:  (804) 625-2304","Yes",1107324,41,"Feb. 15, 2018","June 13, 2022",10,17,24,0,12
8442,"W A Hunton YMCA Child Development Center",2,"1139 East Charlotte Street, NORFOLK, VA  23504","(757) 622-7271","8442_380d605635bb26f7fbc41bea59cb81fb",36.8475250000355,-76.2781280075564,"Child Day Center","Two Year","Feb. 15, 2023","Ms. Paula   Jennings",160,"1 year - 12 years 11 months","Trisha  Brown:  (757) 404-2601","Yes",19151,16,"Feb. 23, 2018","Oct. 30, 2020",7,1,6,1,12
29910,"WAVE Children's Learning Center",NA,"1000 North Great Neck Road, VIRGINIA BEACH, VA  23454","(757) 962-9403","29910_0cef8eb3e5d85b8672b190de19910f20",36.8646579873118,-76.0431599598579,"Child Day Center","Two Year","Jan. 18, 2024","Mrs. Jennifer  Schlidt",225,"1 month - 11 years 11 months","Christopher  Robinson:  (757) 404-2322","No",1105434,10,"May 3, 2018","May 2, 2022",0,0,6,0,11
